AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0.0,0.0,0.0,0.0,0.65,0.55,0.44,0.93,0.4,0.0,0.4,0.65,0.42,0.84,0.1,0.0,1.84,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.14,0.0,0.64,1.91,0.18,0.47,0.84,0.0,0.85,0.0,0.57,0.0,0.45,0.0,1.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.1,0.0,0.57,0.74,0.38,1.03,0.35,0.0,0.55,0.7,0.3,0.54,0.0,0.0,1.85,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.56,0.69,0.19,0.62,0.52,0.0,0.74,0.56,0.44,1.05,0.0,0.0,1.81,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.03,0.0,0.7,0.87,0.41,0.76,0.58,0.0,0.6,0.77,0.65,0.8,0.0,0.0,1.94,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.1,0.0,0.55,1.41,0.27,0.52,0.61,0.0,0.72,0.36,0.79,0.9,0.0,0.0,1.82,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.1,0.0,0.55,1.41,0.27,0.52,0.61,0.0,0.72,0.36,0.79,0.9,0.0,0.0,1.82,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.11,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.72,1.15,0.0,0.12,0.0,0.0,0.47,0.0,0.39,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09,0.0,0.0,0.0,0.47,0.2,0.0,0.08,0.79,1.35,0.0,0.07,0.0,0.0,0.41,0.0,0.28,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,0.0,0.0,0.55,0.55,0.01,0.0,0.73,1.13,0.0,0.16,0.0,0.0,0.53,0.0,0.31,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.82,0.95,0.0,0.09,0.0,0.0,0.36,0.0,0.29,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.64,0.82,0.0,0.0,0.0,0.0,0.26,0.0,0.31,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.01,0.0,0.0,0.0,0.6,0.09,0.0,0.0,0.79,1.28,0.0,0.02,0.0,0.0,0.47,0.0,0.54,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22,0.0,0.0,0.0,0.78,0.46,0.04,0.0,0.83,1.12,0.0,0.0,0.0,0.0,0.56,0.0,2.74,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.72,0.24,0.11,0.0,0.9,1.4,0.0,0.19,0.0,0.0,0.75,0.0,2.64,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.32,1.81,0.46,0.16,0.89,1.48,0.0,0.11,0.0,0.0,0.76,0.0,2.54,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04,0.0,0.0,0.0,1.05,1.01,0.25,0.0,0.74,1.32,0.0,0.05,0.0,0.0,0.59,0.0,1.79,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.86,0.59,0.13,0.0,0.71,1.0,0.0,0.0,0.0,0.0,0.49,0.0,1.17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.78,1.01,0.0,0.0,0.79,1.25,0.0,0.12,0.0,0.0,0.88,0.0,0.84,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.95,0.7,0.0,0.0,0.97,1.15,0.0,0.0,0.0,0.0,0.55,0.0,0.53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.74,0.47,0.01,0.0,0.82,1.2,0.0,0.0,0.0,0.0,0.57,0.0,0.57,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.93,0.4,0.0,0.0,0.74,1.19,0.0,0.0,0.0,0.0,0.39,0.0,0.48,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11,0.0,0.0,0.0,0.88,0.58,0.03,0.02,0.68,1.59,0.0,0.08,0.0,0.0,0.82,0.0,0.41,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.0,0.0,0.0,0.17,2.06,0.0,0.0,0.0,0.0,0.77,0.16,0.5,0.0,0.0,0.0,0.66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.13,0.0,0.0,0.0,0.25,2.8,0.0,0.13,0.0,0.0,1.6,0.78,0.48,0.0,0.0,0.0,1.04,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.11,0.0,0.0,0.0,0.09,2.14,0.0,0.43,0.0,0.22,1.69,0.53,0.64,0.0,0.0,0.0,0.84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.13,0.0,0.26,2.06,0.0,0.0,0.0,0.25,1.59,0.53,0.68,0.0,0.0,0.0,0.82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.05,0.26,0.19,1.63,0.0,0.08,0.0,0.3,1.95,0.67,1.61,0.0,0.0,0.0,0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.46,0.29,2.37,0.0,0.4,0.0,0.63,2.19,0.66,1.37,0.0,0.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.29,0.22,0.25,2.34,0.09,0.5,0.0,0.26,2.0,0.36,1.22,0.0,0.0,0.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.12,0.15,0.35,2.36,0.12,0.53,0.0,0.12,2.03,0.6,1.51,0.0,0.07,0.0,1.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.07,0.2,0.19,2.51,0.04,0.47,0.02,0.53,2.08,0.69,1.55,0.0,0.2,0.0,1.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.05,0.37,0.0,0.83,0.0,0.9,0.32,0.5,2.12,0.8,2.06,0.0,0.52,0.0,2.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.84,0.0,0.5,0.0,0.8,0.18,0.59,2.17,0.97,2.03,0.0,0.33,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.72,0.04,0.72,0.01,1.0,0.02,0.91,2.31,1.33,2.43,0.1,0.34,0.0,2.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.12,1.19,0.0,0.69,0.0,0.67,0.0,0.42,2.4,1.4,2.08,0.24,0.0,0.0,2.74,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.07,0.0,0.06,0.5,0.39,1.49,0.0,1.38,0.28,0.38,1.89,1.21,2.01,0.06,1.33,0.09,2.87,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.98,0.4,0.0,0.0,0.97,0.28,0.8,1.52,1.26,0.82,1.16,0.0,0.0,2.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.12,0.0,1.31,0.12,0.45,0.0,0.0,1.36,0.58,1.47,0.26,1.0,0.32,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.07,0.32,0.0,0.95,0.21,0.63,0.0,0.0,1.4,0.93,1.27,0.2,0.86,0.39,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.19,0.15,0.0,1.79,0.19,0.66,0.0,0.0,1.4,0.71,1.19,0.15,1.0,0.48,0.44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.29,0.02,0.44,0.0,0.0,1.34,0.88,1.13,0.19,0.88,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.68,0.0,0.0,1.43,0.71,1.06,0.13,0.93,0.18,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.25,0.0,1.64,0.05,0.55,0.0,0.0,1.42,0.68,0.96,0.14,0.89,0.08,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.17,0.0,1.39,0.15,0.59,0.0,0.0,1.29,0.66,0.81,0.08,0.9,0.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.01,0.07,0.2,0.0,0.28,0.63,0.78,0.75,0.0,0.29,1.46,0.0,1.65,0.0,2.01,1.39,1.53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.16,0.02,0.0,0.19,0.8,0.66,0.66,0.0,0.52,1.39,0.0,1.16,0.0,2.07,1.59,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.13,0.03,0.22,0.15,0.23,0.67,0.77,0.64,0.0,0.63,1.29,0.0,0.81,0.0,1.91,1.8,1.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.32,0.43,0.63,0.0,0.01,0.68,0.5,0.77,0.03,0.33,1.4,0.0,0.7,0.0,2.19,1.76,2.28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.16,0.0,0.44,0.0,0.0,0.0,0.3,0.04,0.0,0.16,1.09,0.0,0.77,0.0,2.03,1.91,2.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.22,0.05,0.52,0.16,0.0,0.04,0.36,0.74,0.0,0.0,1.24,0.0,0.84,0.0,2.04,0.75,2.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.02,0.16,0.81,0.07,0.03,0.71,0.62,0.24,0.0,0.0,1.08,0.0,1.14,0.0,2.1,1.59,2.04,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.65,0.0,0.12,1.08,0.86,0.57,0.0,0.0,0.95,0.0,0.72,0.0,2.02,1.63,2.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.02,0.78,0.0,0.0,0.0,0.0,0.0,0.21,0.29,0.19,0.52,1.05,1.71,0.89,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2.46,1.1,0.0,0.0,0.34,0.0,0.0,0.18,0.86,0.14,0.34,0.68,1.68,1.54,0.26,0.0,0.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.12,1.23,0.0,0.0,0.46,0.0,0.0,0.0,1.04,0.0,0.0,0.19,1.64,1.06,0.25,0.0,0.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.59,1.18,0.0,1.15,0.0,0.0,0.0,0.0,0.5,0.0,0.26,0.64,0.04,0.56,0.0,0.0,0.48,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24,1.15,0.0,1.97,0.0,0.83,0.0,0.0,0.0,0.0,1.0,0.97,1.27,0.11,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.96,0.0,1.66,0.0,0.91,0.0,0.0,0.0,0.0,1.04,0.78,1.94,0.0,0.0,0.53,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.31,0.04,2.11,1.65,0.0,0.0,1.27,0.54,0.0,0.0,1.05,0.15,2.29,0.0,0.0,0.0,1.29,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.46,0.0,0.88,0.0,0.32,0.0,0.19,1.15,0.92,0.41,0.54,1.0,0.91,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.63,0.0,1.11,0.0,0.64,0.0,0.0,1.23,1.09,0.95,0.69,1.04,1.01,0.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.44,0.0,1.56,0.0,0.48,0.0,0.0,1.11,0.93,0.85,0.67,0.99,0.66,0.38,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.51,0.0,1.04,0.0,0.55,0.0,0.0,1.11,0.8,0.59,0.46,0.98,0.96,0.49,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.48,0.0,1.29,0.0,0.45,0.0,0.0,1.28,1.12,0.81,0.65,1.04,1.07,0.54,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.81,0.0,1.11,0.0,0.76,0.0,0.0,1.34,1.28,1.05,0.64,1.06,1.03,0.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.36,0.0,1.15,0.0,0.59,0.0,0.0,1.25,0.99,0.54,0.49,1.07,1.04,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
